"lambda1","lambda2","ndim","iteration","sparsity","rmse","bias"
1.66666666666667,0.666666666666667,3,16,0.9,0.127053976648518,0.000592199855411432
1.66666666666667,0.666666666666667,3,16,0.95,0.164131202937539,0.00072583581881735
1.66666666666667,0.666666666666667,3,17,0.9,0.127291290375906,-0.000432794618187227
1.66666666666667,0.666666666666667,3,17,0.95,0.161369800478986,-0.000404668281201827
1.66666666666667,0.666666666666667,3,18,0.9,0.126627187585504,-0.00021861090703863
1.66666666666667,0.666666666666667,3,18,0.95,0.161180279100274,0.000527779154602587
1.66666666666667,0.666666666666667,3,19,0.9,0.126797949995668,-0.000576494680573086
1.66666666666667,0.666666666666667,3,19,0.95,0.16421460070322,0.00124016939646996
1.66666666666667,0.666666666666667,3,2,0.85,0.109011628255236,0.000420141757263086
1.66666666666667,0.666666666666667,3,2,0.95,0.162276933869585,3.35452439088406e-05
1.66666666666667,0.666666666666667,3,20,0.9,0.125929602845035,0.000168565347682126
1.66666666666667,0.666666666666667,3,20,0.95,0.45946983538939,0.00200493103899379
1.66666666666667,0.666666666666667,3,3,0.85,0.109497774321621,0.000223065849127698
1.66666666666667,0.666666666666667,3,3,0.95,0.162687360557806,0.000459151576160002
1.66666666666667,0.666666666666667,3,4,0.85,0.109841205607148,0.00143511277323323
1.66666666666667,0.666666666666667,3,4,0.95,0.161226597528201,0.000217242525350749
1.66666666666667,0.666666666666667,3,5,0.85,0.109547410368096,0.000732764143478412
1.66666666666667,0.666666666666667,3,5,0.9,0.126113551193183,0.000983986097246946
1.66666666666667,0.666666666666667,3,5,0.95,0.161164994932122,0.000786480216063781
1.66666666666667,0.666666666666667,3,6,0.85,0.111434176313708,0.000414797179778303
1.66666666666667,0.666666666666667,3,6,0.9,0.127929971470831,-0.000326260795267551
1.66666666666667,0.666666666666667,3,6,0.95,0.161213865817625,-0.000222303496448717
1.66666666666667,0.666666666666667,3,7,0.85,0.109260975987056,-0.00024610992367245
1.66666666666667,0.666666666666667,3,7,0.9,0.126558715686649,0.000836600819297039
1.66666666666667,0.666666666666667,3,7,0.95,0.161513880221086,0.000548706284049222
1.66666666666667,0.666666666666667,3,8,0.85,0.108338352944494,0.00011613360214965
1.66666666666667,0.666666666666667,3,8,0.9,0.126323666401205,-6.61879418183581e-05
1.66666666666667,0.666666666666667,3,8,0.95,0.161639714639178,-0.000438161489546359
1.66666666666667,0.666666666666667,3,9,0.85,0.108156249104557,-0.000397853190975165
1.66666666666667,0.666666666666667,3,9,0.9,0.12684762973312,0.00098599274728376
1.66666666666667,0.666666666666667,3,9,0.95,0.162380418360524,-0.000116037083747515
1.66666666666667,1,1,1,0.85,0.077346125347981,0.000491656871680864
1.66666666666667,1,1,1,0.95,0.12435568066687,-0.00100837757548314
1.66666666666667,1,1,10,0.85,0.0778403328045709,-9.21767805053365e-05
1.66666666666667,1,1,10,0.9,0.0929297192121649,-0.000771096771009559
1.66666666666667,1,1,10,0.95,0.124463115352966,0.00174151003865316
1.66666666666667,1,1,11,0.85,0.0782130951674782,-8.95023573484667e-05
1.66666666666667,1,1,11,0.9,0.0929063683542485,0.000703171145539954
1.66666666666667,1,1,11,0.95,0.124885913473055,0.000949299046719605
1.66666666666667,1,1,12,0.85,0.0773533596435199,-0.000594239640639966
1.66666666666667,1,1,12,0.9,0.0930668658050199,0.000711816108916184
1.66666666666667,1,1,12,0.95,0.123819063275399,-0.000500886615977584
1.66666666666667,1,1,13,0.85,0.077367728558424,0.00137112062099418
1.66666666666667,1,1,13,0.9,0.0931658859922692,0.00073523878498923
1.66666666666667,1,1,13,0.95,0.124117221001896,0.000667616390092594
1.66666666666667,1,1,14,0.85,0.0779657562815251,-0.000282474675390858
1.66666666666667,1,1,14,0.9,0.0929880979508885,-0.00047322289007351
1.66666666666667,1,1,14,0.95,0.124097136143802,-0.00171188060968309
1.66666666666667,1,1,15,0.85,0.0777319948967332,-0.000569106088390806
1.66666666666667,1,1,15,0.9,0.0932074294486256,0.000254552854842727
1.66666666666667,1,1,15,0.95,0.123102774449422,-0.000571722544356377
1.66666666666667,1,1,16,0.85,0.0774557217498657,0.000524906635799713
1.66666666666667,1,1,16,0.9,0.0933760212301032,-0.000694399781661761
1.66666666666667,1,1,16,0.95,0.12438349193807,0.00118283361562384
1.66666666666667,1,1,17,0.9,0.0942424556647643,-0.000992508756115154
1.66666666666667,1,1,17,0.95,0.124015865661768,-0.00031392986344187
1.66666666666667,1,1,18,0.9,0.0923544820131528,-1.58964576115536e-05
1.66666666666667,1,1,18,0.95,0.124132655926583,-0.00090794484266962
1.66666666666667,1,1,19,0.9,0.094268665331902,0.00101275210085221
1.66666666666667,1,1,19,0.95,0.125039696128744,-0.00170828145471132
1.66666666666667,1,1,2,0.85,0.0783845921163863,0.000151938112371815
1.66666666666667,1,1,2,0.95,0.124189846728807,0.000417251271794796
1.66666666666667,1,1,20,0.9,0.0935712940021495,0.000294009310654723
1.66666666666667,1,1,20,0.95,0.124598872394034,-0.000654736073609455
1.66666666666667,1,1,3,0.85,0.0776916686729652,-6.47098748143358e-05
1.66666666666667,1,1,3,0.95,0.123682640192536,0.000514427585039514
1.66666666666667,1,1,4,0.85,0.0773912414840547,0.000222916899522654
1.66666666666667,1,1,4,0.95,0.124019223187614,-0.0014308756799013
1.66666666666667,1,1,5,0.85,0.0775051984621113,-0.00050956600206833
1.66666666666667,1,1,5,0.95,0.122657401624959,0.00116515217491024
1.66666666666667,1,1,6,0.85,0.0775887899438264,0.000352820176025391
1.66666666666667,1,1,6,0.9,0.0939102326121898,-0.000226720449866239
1.66666666666667,1,1,6,0.95,0.124410214991177,0.00076906944823932
1.66666666666667,1,1,7,0.85,0.0777674049525608,-0.000164746718239308
1.66666666666667,1,1,7,0.9,0.092544904540533,-3.78275146874622e-05
1.66666666666667,1,1,7,0.95,0.123749045536334,0.000304423103924623
1.66666666666667,1,1,8,0.85,0.0781805704608281,7.35300019309693e-05
1.66666666666667,1,1,8,0.9,0.093358432040956,0.000224563213197855
1.66666666666667,1,1,8,0.95,0.124399164994473,0.000412262202992169
1.66666666666667,1,1,9,0.85,0.0780795079729459,0.000310311420748908
1.66666666666667,1,1,9,0.9,0.093324634390153,0.000850478823200761
1.66666666666667,1,1,9,0.95,0.124901382909752,-7.80919052994223e-06
1.66666666666667,1,2,1,0.85,0.0948219362856506,0.000392269941458923
1.66666666666667,1,2,1,0.95,0.145888409871255,-0.00109876845480137
1.66666666666667,1,2,10,0.85,0.0942095625202016,4.80635728351031e-05
1.66666666666667,1,2,10,0.9,0.111697296502484,-0.000740044452326713
1.66666666666667,1,2,10,0.95,0.146984124977931,0.0003799042622413
1.66666666666667,1,2,11,0.85,0.0953252243838499,-8.92921239128415e-05
1.66666666666667,1,2,11,0.9,0.111372044160969,0.00064483943055184
1.66666666666667,1,2,11,0.95,0.147121391906391,7.98411797039436e-05
1.66666666666667,1,2,12,0.85,0.0960163254521175,0.00014560479440994
1.66666666666667,1,2,12,0.9,0.111717477370755,0.000283259850402866
1.66666666666667,1,2,12,0.95,0.147413934742557,0.000671929635147666
1.66666666666667,1,2,13,0.85,0.094639658416144,-2.95870909360242e-06
1.66666666666667,1,2,13,0.9,0.113212654013382,-9.84247142896523e-05
1.66666666666667,1,2,13,0.95,0.146602070509916,0.00148839619986676
1.66666666666667,1,2,14,0.85,0.0956737745802856,-0.000110673554537776
1.66666666666667,1,2,14,0.9,0.110517369813167,-0.000664060797921307
1.66666666666667,1,2,14,0.95,0.145064258876857,-0.000268541632827671
1.66666666666667,1,2,15,0.85,0.0956907066473034,-1.98595964488276e-05
1.66666666666667,1,2,15,0.9,0.112089209167558,-0.000397228746478187
1.66666666666667,1,2,15,0.95,0.145921821281679,-0.000131948303904686
1.66666666666667,1,2,16,0.85,0.0956569844876924,-0.000389218036470098
1.66666666666667,1,2,16,0.9,0.113427363478985,5.36188751201735e-07
1.66666666666667,1,2,16,0.95,0.1470253617464,-0.000766097455922686
1.66666666666667,1,2,17,0.9,0.113272976573364,0.000426885562822846
1.66666666666667,1,2,17,0.95,0.145685506464165,0.00041690759909603
1.66666666666667,1,2,18,0.9,0.112275507871916,-0.000201771679771537
1.66666666666667,1,2,18,0.95,0.145157230888212,0.000247321247389406
1.66666666666667,1,2,19,0.9,0.11280492865757,-0.000122807539016063
1.66666666666667,1,2,19,0.95,0.146388914542375,0.000787567840311607
1.66666666666667,1,2,2,0.85,0.0959142662866744,0.000626707135376331
1.66666666666667,1,2,2,0.95,0.148286162151739,0.000916615156328949
1.66666666666667,1,2,20,0.9,0.112376849333375,0.0010726330084327
1.66666666666667,1,2,20,0.95,0.147239199103665,0.00136431320718241
1.66666666666667,1,2,3,0.85,0.0956722706829353,-0.000758306508290247
1.66666666666667,1,2,3,0.95,0.146429672565663,0.00145332187043121
1.66666666666667,1,2,4,0.85,0.0954159534904953,-0.000128430361448399
1.66666666666667,1,2,4,0.95,0.146307880759133,-5.23825029047405e-05
1.66666666666667,1,2,5,0.85,0.0963845568477195,0.000281748599865373
1.66666666666667,1,2,5,0.95,0.145505948576494,-0.000553535962259784
1.66666666666667,1,2,6,0.85,0.0955208973994306,-0.000153673194404619
1.66666666666667,1,2,6,0.9,0.111161881510319,0.000444559393679628
1.66666666666667,1,2,6,0.95,0.145162064957168,-0.00191095376576535
1.66666666666667,1,2,7,0.85,0.0955336497643748,0.00102620822693241
1.66666666666667,1,2,7,0.9,0.111798547292776,-0.000272146235185722
1.66666666666667,1,2,7,0.95,0.146340386028438,0.000381381809560108
1.66666666666667,1,2,8,0.85,0.0960508012896769,0.000334773803103259
1.66666666666667,1,2,8,0.9,0.113634309708684,-0.000591821736785537
1.66666666666667,1,2,8,0.95,0.147409877362636,-0.000833275915915564
1.66666666666667,1,2,9,0.85,0.0958800902118188,0.000234023295618959
1.66666666666667,1,2,9,0.9,0.111544727917456,0.00113879393629427
1.66666666666667,1,2,9,0.95,0.14798388699277,0.000607836441196629
1.66666666666667,1,3,1,0.85,0.111371048142852,-0.000354767833896449
1.66666666666667,1,3,1,0.95,0.161342215739524,0.00104380846427914
1.66666666666667,1,3,10,0.85,0.108514651417222,-0.00024301902516778
1.66666666666667,1,3,10,0.9,0.126548002173603,-0.000510647746379768
1.66666666666667,1,3,10,0.95,0.160319678537404,0.000798586115048356
1.66666666666667,1,3,11,0.85,0.108952237231984,-3.94599767089484e-05
1.66666666666667,1,3,11,0.9,0.126469078570451,9.19873108548911e-05
1.66666666666667,1,3,11,0.95,0.16151409493659,-0.000886483839664586
1.66666666666667,1,3,12,0.85,0.108717612306915,6.83084085104831e-05
1.66666666666667,1,3,12,0.9,0.124916562650662,-0.000840136116299053
1.66666666666667,1,3,12,0.95,0.160310369188547,9.12959767790101e-06
1.66666666666667,1,3,13,0.85,0.109186277021658,5.96425871590787e-05
1.66666666666667,1,3,13,0.9,0.124858949321022,0.000412777255972007
1.66666666666667,1,3,13,0.95,0.160830967082742,0.00016975351535314
1.66666666666667,1,3,14,0.85,0.109572852023089,-0.000526909896735851
1.66666666666667,1,3,14,0.9,0.125820472957594,-0.00075523363521557
1.66666666666667,1,3,14,0.95,0.162088496156911,-6.91821461449536e-05
1.66666666666667,1,3,15,0.85,0.109772066794919,-5.5867192974983e-05
1.66666666666667,1,3,15,0.9,0.124810118234556,2.74186657813743e-05
1.66666666666667,1,3,15,0.95,0.162830043487631,-0.00089885144232507
1.66666666666667,1,3,16,0.9,0.126943960225048,0.000576082588093976
1.66666666666667,1,3,16,0.95,0.164119887782322,0.000748612428448362
1.66666666666667,1,3,17,0.9,0.12710241719798,-0.000408842157718226
1.66666666666667,1,3,17,0.95,0.161324824021036,-0.000636020149476577
1.66666666666667,1,3,18,0.9,0.126418093547675,-0.000188048066040317
1.66666666666667,1,3,18,0.95,0.16119400625829,0.00056181722719092
1.66666666666667,1,3,19,0.9,0.126569064663084,-0.000541027902099477
1.66666666666667,1,3,19,0.95,0.164087771437592,0.00139121639049632
1.66666666666667,1,3,2,0.85,0.108892477514931,0.000403132364530896
1.66666666666667,1,3,2,0.95,0.16227975847311,0.000108416184620451
1.66666666666667,1,3,20,0.9,0.125799455470252,4.11803946062073e-05
1.66666666666667,1,3,20,0.95,0.455581790787779,0.00181835393687641
1.66666666666667,1,3,3,0.95,0.162686229506166,0.00051438763008317
1.66666666666667,1,3,4,0.85,0.109680463117318,0.00141342474498446
1.66666666666667,1,3,4,0.95,0.161296070382277,0.00029724802500224
1.66666666666667,1,3,5,0.85,0.109433275736513,0.00070879006802202
1.66666666666667,1,3,5,0.9,0.12594437928511,0.000997500211971908
1.66666666666667,1,3,5,0.95,0.161155948173499,0.000943082565655314
1.66666666666667,1,3,6,0.85,0.111278169058873,0.000378039515383614
1.66666666666667,1,3,6,0.9,0.127612424873038,-0.000431378470320019
1.66666666666667,1,3,6,0.95,0.161271654931337,-0.000245828405875804
1.66666666666667,1,3,7,0.85,0.109097600284152,-0.000211281115582596
1.66666666666667,1,3,7,0.9,0.126390434191589,0.000740827233938735
1.66666666666667,1,3,7,0.95,0.161518096958399,0.000601767327925574
1.66666666666667,1,3,8,0.85,0.108207559428903,0.000139873101453711
1.66666666666667,1,3,8,0.9,0.126131524401003,-9.33620136906429e-05
1.66666666666667,1,3,8,0.95,0.161641774145275,-0.000526948030993924
1.66666666666667,1,3,9,0.85,0.108009823369353,-0.000476306872808325
1.66666666666667,1,3,9,0.9,0.126635061337647,0.000897567097936044
1.66666666666667,1,3,9,0.95,0.162414860691651,0.000198886876507024
1.66666666666667,1.33333333333333,1,1,0.85,0.0773841088724811,0.000574761820252633
1.66666666666667,1.33333333333333,1,1,0.95,0.124596810371555,-0.00133670666725961
1.66666666666667,1.33333333333333,1,10,0.85,0.0778576119951305,-2.89864229295726e-05
1.66666666666667,1.33333333333333,1,10,0.9,0.0930018725768192,-0.000780569968923694
1.66666666666667,1.33333333333333,1,10,0.95,0.124682959781917,0.00185402756331523
1.66666666666667,1.33333333333333,1,11,0.85,0.0782470078501396,-0.000105762738160065
1.66666666666667,1.33333333333333,1,11,0.9,0.0929856758518102,0.000665203043325836
1.66666666666667,1.33333333333333,1,11,0.95,0.125153635914492,0.00104980420394424
1.66666666666667,1.33333333333333,1,12,0.85,0.0773946711946012,-0.000594379620362642
1.66666666666667,1.33333333333333,1,12,0.9,0.093115013453116,0.000778623448483835
1.66666666666667,1.33333333333333,1,12,0.95,0.124088734823244,-0.000536649677764046
1.66666666666667,1.33333333333333,1,13,0.85,0.0774229278993095,0.00138082961907214
1.66666666666667,1.33333333333333,1,13,0.9,0.0932400007384777,0.000772930466950304
1.66666666666667,1.33333333333333,1,13,0.95,0.124361873819044,0.000393730395300921
1.66666666666667,1.33333333333333,1,14,0.85,0.077985475981975,-0.000265502305614485
1.66666666666667,1.33333333333333,1,14,0.9,0.0930485164470883,-0.000463661551730275
1.66666666666667,1.33333333333333,1,14,0.95,0.12434469219796,-0.00182608032440023
1.66666666666667,1.33333333333333,1,15,0.85,0.0777783717891243,-0.000682717297205089
1.66666666666667,1.33333333333333,1,15,0.9,0.0932734885093303,0.00032616912949902
1.66666666666667,1.33333333333333,1,15,0.95,0.123364295699032,-0.000658870548405447
1.66666666666667,1.33333333333333,1,16,0.85,0.0775040815166856,0.000463135748988095
1.66666666666667,1.33333333333333,1,16,0.9,0.0934295324208477,-0.00060617739085403
1.66666666666667,1.33333333333333,1,16,0.95,0.124738586831901,0.00116501683923725
1.66666666666667,1.33333333333333,1,17,0.9,0.0943213808634613,-0.00102392440169344
1.66666666666667,1.33333333333333,1,17,0.95,0.124264953921248,-0.000250967959577659
1.66666666666667,1.33333333333333,1,18,0.9,0.0924063358115718,0.000153912348847163
1.66666666666667,1.33333333333333,1,18,0.95,0.124345303865631,-0.000947451788927325
1.66666666666667,1.33333333333333,1,19,0.9,0.0943092277350745,0.000883566124513243
1.66666666666667,1.33333333333333,1,19,0.95,0.125277667408324,-0.00185429779227014
1.66666666666667,1.33333333333333,1,2,0.85,0.0784278877238877,0.00026574964481425
1.66666666666667,1.33333333333333,1,2,0.95,0.124434372549506,0.000570955353980846
1.66666666666667,1.33333333333333,1,20,0.9,0.0936234741954259,0.000392021544728106
1.66666666666667,1.33333333333333,1,20,0.95,0.124812722193172,-0.000722372205774837
1.66666666666667,1.33333333333333,1,3,0.85,0.0777138028758184,-1.34626972681976e-05
1.66666666666667,1.33333333333333,1,3,0.95,0.123935565476513,0.000537029301434899
1.66666666666667,1.33333333333333,1,4,0.85,0.0774356879780575,0.000344655423734403
1.66666666666667,1.33333333333333,1,4,0.95,0.124290594204103,-0.00162547909354249
1.66666666666667,1.33333333333333,1,5,0.85,0.0775438230257301,-0.000573379539425523
1.66666666666667,1.33333333333333,1,5,0.95,0.122901210122871,0.00115946506468027
1.66666666666667,1.33333333333333,1,6,0.85,0.0776099904942522,0.000398242973342444
1.66666666666667,1.33333333333333,1,6,0.9,0.0939868927132587,-0.000320284248633966
1.66666666666667,1.33333333333333,1,6,0.95,0.124692790040891,0.000795064896246915
1.66666666666667,1.33333333333333,1,7,0.85,0.0777901084868009,-0.000141926792868264
1.66666666666667,1.33333333333333,1,7,0.9,0.0926159242648347,-0.000109066707490422
1.66666666666667,1.33333333333333,1,7,0.95,0.123968851373476,7.53272991012843e-05
1.66666666666667,1.33333333333333,1,8,0.85,0.0782035553687516,0.000144247440246493
1.66666666666667,1.33333333333333,1,8,0.9,0.0934417692345559,0.000291902134872948
1.66666666666667,1.33333333333333,1,8,0.95,0.124643218718772,0.00040765883178025
1.66666666666667,1.33333333333333,1,9,0.85,0.0781248586291192,0.000334331674376845
1.66666666666667,1.33333333333333,1,9,0.9,0.0933650478083887,0.000836160045369186
1.66666666666667,1.33333333333333,1,9,0.95,0.125132072400406,2.59064726212247e-05
1.66666666666667,1.33333333333333,2,1,0.85,0.0947652958862061,0.000345406747790871
1.66666666666667,1.33333333333333,2,1,0.95,0.14620230078072,-0.00129726800221558
1.66666666666667,1.33333333333333,2,10,0.85,0.0941861001827627,0.000108886420397183
1.66666666666667,1.33333333333333,2,10,0.9,0.111681603658466,-0.000829228987735708
1.66666666666667,1.33333333333333,2,10,0.95,0.147270253608674,0.000400927354962098
1.66666666666667,1.33333333333333,2,11,0.85,0.0952725506908897,-0.000176466971965599
